"","users","evcent","in.degree","out.degree","total.degree","betweenness","transitivity","coreness","turnover","p","n","s","n.pull","n.issue","n.issue.c","n.pull.c","n.commit","n.interactions"
"5202",1148494,0.00411077326255366,5,5,5,0.58749152214255,0.8,5,TRUE,0,0,0,0,2,4,0,0,6
"5203",1186153,0.00202402213758821,2,2,2,0,1,2,FALSE,0,0,0,0,1,0,0,0,1
"5204",6967,0.0303402762234768,46,46,46,407.214885700682,0.928502415458937,44,FALSE,0,0,0,0,1,2,0,0,3
"5205",590121,0.0308995427163654,29,29,29,1021.35125574309,0.642857142857143,22,TRUE,0,0,0,0,3,6,0,0,9
"5206",1099236,0.000327644063782024,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,3,0,0,4
"5207",950506,0.00202959939117674,2,2,2,0,1,2,FALSE,0,0,0,0,1,0,0,0,1
"5208",251222,0.00926464125488715,4,4,4,0,1,4,FALSE,0,0,0,0,1,1,0,0,2
"5209",5064,0.012800747346731,27,27,27,1326.63968767217,0.595441595441595,15,TRUE,0,0,0,0,1,3,1,3,8
"5210",347150,0.00821223339732559,8,8,8,140.452501094636,0.678571428571429,6,TRUE,0,0,0,0,1,4,1,0,6
"5211",305820,0.00170195532739471,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5212",505411,0.00185300209374754,2,2,2,0,1,2,FALSE,0,0,0,0,1,0,0,0,1
"5213",104921,0.0155173879356953,9,9,9,0,1,9,FALSE,0,0,0,0,1,2,0,0,3
"5214",1599,0.034252832720809,34,34,34,1555.50360863117,0.45632798573975,18,TRUE,0,0,0,0,1,10,0,0,11
"5215",181651,0.0104834468252263,8,8,8,113.972669360408,0.821428571428571,7,FALSE,0,0,0,0,1,2,0,0,3
"5216",15190,0.0257380000804281,11,11,11,753.076691944621,0.727272727272727,9,TRUE,0,0,0,0,2,4,1,0,7
"5217",825073,0.00881283422967019,4,4,4,0,1,4,FALSE,0,0,0,0,2,0,0,0,2
"5218",34538,0.00278900807111927,2,2,2,0,1,2,FALSE,0,0,0,0,1,2,0,0,3
"5219",295528,0.0131056025636604,3,3,3,0,1,3,FALSE,0,0,0,0,1,1,0,0,2
"5220",40758,0.000509206053070617,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5221",166528,0.0290314062581077,50,50,50,2889.18070855468,0.563265306122449,34,TRUE,0,0,0,0,2,1,7,0,10
"5222",424392,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,0,0,0,2
"5223",20277,0.000582513604103598,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,2,4
"5224",39784,0.00631583271335013,2,2,2,0,1,2,FALSE,0,0,0,0,2,1,0,0,3
"5225",13102,0.0196247150144041,8,8,8,4392,0.75,7,FALSE,0,0,0,0,1,0,1,0,2
"5226",47330,0.0119600717314367,5,5,5,2.1322054122801,0.9,5,TRUE,0,0,0,0,5,11,0,0,16
"5227",1603,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,1,0,0,2
"5228",172760,0.0248823535164865,27,27,27,882.978351911677,0.527065527065527,16,TRUE,0,0,0,0,2,5,0,0,7
"5229",901456,0.0146499867212296,3,3,3,0,1,3,FALSE,0,0,0,0,1,0,0,0,1
"5230",54771,0.00758435686965698,5,5,5,131.598516511172,0.7,4,FALSE,0,0,0,0,1,3,0,0,4
"5231",1159,0.00566328623586317,14,14,14,384.74377856654,0.604395604395604,9,FALSE,0,0,0,0,1,2,0,0,3
"5232",197375,0.00710830144522158,3,3,3,0,1,3,FALSE,0,0,0,0,1,0,0,0,1
"5233",176888,4.24975236954501e-05,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,2,0,0,3
"5234",402677,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,1,0,0,2
"5235",44338,0.0101993390413867,8,8,8,0,1,8,FALSE,0,0,0,0,1,3,0,0,4
"5236",601660,0.0392453632075497,29,29,29,2962.03642177573,0.514778325123153,18,TRUE,0,0,0,0,7,12,0,0,19
"5237",8351,0.00129693667392374,2,2,2,0,1,2,FALSE,0,0,0,0,1,2,0,0,3
"5238",3447,0.00976940582066485,6,6,6,0,1,6,FALSE,0,0,0,0,1,0,0,0,1
"5239",381289,0.00784059723729345,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5240",25282,0.00916725357124253,12,12,12,275.900083161793,0.863636363636364,11,FALSE,0,0,0,0,1,2,0,0,3
"5241",783849,0.0116310031399085,6,6,6,22.3495202817716,0.933333333333333,6,TRUE,0,0,0,0,4,1,0,0,5
"5242",1224174,0.00770398708952677,3,3,3,0,1,3,FALSE,0,0,0,0,1,0,0,0,1
"5243",87476,0.00284841902179672,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5244",57521,0.0121765801954266,15,15,15,848.290646115573,0.685714285714286,12,TRUE,0,0,0,0,1,5,0,0,6
"5245",76243,0.0158329121758172,16,16,16,96.2411582571705,0.825,14,FALSE,0,0,0,0,1,4,0,0,5
"5246",307982,0.0059881886495681,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5247",275992,0.0138738874048153,31,31,31,664.582494216396,0.836559139784946,28,FALSE,0,0,0,0,1,2,0,0,3
"5248",307501,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,2,1,0,0,3
"5249",278540,0.00220557040960181,8,8,8,0,1,8,FALSE,0,0,0,0,1,3,0,0,4
"5250",6605,0.00179808087145124,2,2,2,0,1,2,FALSE,0,0,0,0,1,2,0,0,3
"5251",570755,0.0177165353270789,8,8,8,22.4145395263015,0.821428571428571,7,TRUE,0,0,0,0,8,4,0,0,12
"5252",132554,0.767101241106182,155,155,155,1702.13344137228,0.850691244239631,142,FALSE,0,0,0,0,1,3,0,0,4
"5253",1028941,0.00808997042163462,3,3,3,0,1,3,TRUE,0,0,0,0,1,4,0,0,5
"5254",387592,0.00696302444714342,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5255",27612,0.008927649981018,3,3,3,0,1,3,FALSE,0,0,0,0,1,0,0,0,1
"5256",187961,0.0115368579779697,12,12,12,854.255916351941,0.757575757575758,10,FALSE,0,0,0,0,3,0,0,0,3
"5257",8016,0.00194741695543729,2,2,2,0,1,2,FALSE,0,0,0,0,2,0,0,0,2
"5258",1072338,0.00284992619531678,2,2,2,0,1,2,FALSE,0,0,0,0,1,0,0,0,1
"5259",293237,0.00389739478122556,6,6,6,93.58735093219,0.733333333333333,5,TRUE,0,0,0,0,2,2,0,2,6
"5260",484005,0.0248385064610123,14,14,14,0,1,14,FALSE,0,0,0,0,1,1,0,0,2
"5261",39707,0.00712951360690041,2,2,2,0,1,2,FALSE,0,0,0,0,1,0,0,0,1
"5262",1255129,0.00960968443836953,6,6,6,0,1,6,FALSE,0,0,0,0,1,2,0,0,3
"5263",140954,0.0316129904889501,28,28,28,725.539730488242,0.611111111111111,18,FALSE,0,0,0,0,4,7,0,0,11
"5264",805956,0.00784059723729345,2,2,2,0,1,2,FALSE,0,0,0,0,3,0,0,0,3
"5265",1212257,0.0138676125434896,11,11,11,86.4276872300725,0.836363636363636,9,TRUE,0,0,0,0,2,6,1,0,9
"5266",489129,0.000350464179746133,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5267",919168,0.0093699226668518,8,8,8,0,1,8,FALSE,0,0,0,0,1,0,0,0,1
"5268",448763,0.000530210599251276,3,3,3,0,1,3,FALSE,0,0,0,0,1,2,0,0,3
"5269",223481,0.009461246578658,6,6,6,0,1,6,FALSE,0,0,0,0,2,1,0,0,3
"5270",1266056,0.0011413249573323,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5271",1091338,0.0134206581741884,4,4,4,0,1,4,FALSE,0,0,0,0,1,1,0,0,2
"5272",686684,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"5273",571649,0.00365180250012562,4,4,4,0,1,4,FALSE,0,0,0,0,1,2,0,0,3
"5274",17584,0.0235073433572835,23,23,23,175.333606742779,0.905138339920949,21,FALSE,0,0,0,0,1,3,0,0,4
"5275",90865,0.0110563825693193,11,11,11,76.6789231202906,0.927272727272727,10,FALSE,0,0,0,0,2,0,1,0,3
"5276",626204,0.00157868944946118,1,1,1,0,NaN,1,FALSE,0,0,0,0,2,0,0,0,2
"5277",24466,0.00185010146340609,3,3,3,0,1,3,FALSE,0,0,0,0,1,2,0,0,3
"5278",28310,0.014821303925484,14,14,14,0,1,14,FALSE,0,0,0,0,1,2,0,0,3
"5279",3970,0.00820233631183578,3,3,3,0,1,3,FALSE,0,0,0,0,1,2,0,0,3
"5280",411716,0.00112709491854311,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5281",10598,0.00321062692073363,2,2,2,0,1,2,FALSE,0,0,0,0,2,0,0,0,2
"5282",41678,0.0167736850773233,24,24,24,11379.8314828445,0.344202898550725,14,FALSE,0,0,0,0,5,12,0,0,17
"5283",1277075,0.00108705274372456,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5284",101460,0.00167405914903045,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5285",45494,0.0301075237197892,55,55,55,5437.1609198129,0.409427609427609,30,TRUE,0,0,0,0,1,7,0,0,8
"5286",16579,0.007220167907098,4,4,4,0,1,4,FALSE,0,0,0,0,4,0,0,0,4
"5287",55860,0.00542574909763124,11,11,11,147.913202512055,0.745454545454545,9,FALSE,0,0,0,0,3,0,1,0,4
"5288",139233,0.00162170092560174,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5289",573530,0.00140691048831211,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,2,0,0,3
"5290",19074,0.000509206053070616,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5291",745,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,1,0,0,2
"5292",1044044,0.00880217305169106,4,4,4,5.5261045641274,0.833333333333333,4,FALSE,0,0,0,0,2,2,0,0,4
"5293",1014537,0.00147755909828925,2,2,2,0,1,2,FALSE,0,0,0,0,1,2,0,0,3
"5294",18988,0.00384859694429305,5,5,5,0,1,5,FALSE,0,0,0,0,1,2,0,0,3
"5295",706519,0.00543623880758557,4,4,4,0,1,4,TRUE,0,0,0,0,3,4,0,0,7
"5296",13707,0.00256018265195228,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5297",1061077,0.000507138305823877,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,2,0,0,3
"5298",63951,0.0192330517560898,8,8,8,0,1,8,FALSE,0,0,0,0,1,1,0,0,2
"5299",526195,0.00497284793385727,4,4,4,0,1,4,FALSE,0,0,0,0,1,2,0,0,3
"5300",123785,0.0011966229638783,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5301",59190,0.0104399310778438,26,26,26,0,1,26,FALSE,0,0,0,0,1,1,0,0,2
"5302",1137794,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"5303",180597,0.0163084564293176,9,9,9,77.8589629596125,0.861111111111111,8,TRUE,0,0,0,0,1,4,1,0,6
"5304",26718,0.0098795766269122,5,5,5,0,1,5,FALSE,0,0,0,0,1,2,0,0,3
"5305",455623,0.0226097862735456,15,15,15,5435.25913768459,0.314285714285714,10,TRUE,0,0,0,0,1,5,0,0,6
"5306",136101,0.00968460968924749,9,9,9,917.204177297355,0.583333333333333,6,FALSE,0,0,0,0,1,0,1,0,2
"5307",775103,0.00229245985978562,2,2,2,0,1,2,FALSE,0,0,0,0,3,1,0,0,4
"5308",15645,0.00749752421928803,6,6,6,0,1,6,FALSE,0,0,0,0,1,1,0,0,2
"5309",1305155,0.00803434588902117,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5310",1296899,0.00965358561036882,12,12,12,0,1,12,FALSE,0,0,0,0,1,0,0,0,1
"5311",6429,0.00287563730588413,4,4,4,0,1,4,FALSE,0,0,0,0,3,1,0,0,4
"5312",298741,0.00312465359379017,8,8,8,0,1,8,FALSE,0,0,0,0,1,0,0,0,1
"5313",474554,0.00233471643649436,2,2,2,0,1,2,FALSE,0,0,0,0,3,2,0,0,5
"5314",951778,0.00182551038342374,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,2,0,0,3
"5315",291639,0.00163630097161373,2,2,2,0,1,2,FALSE,0,0,0,0,3,0,0,0,3
"5316",193178,0.0184802951807096,8,8,8,4392,0.75,7,FALSE,0,0,0,0,1,1,0,0,2
"5317",368927,0.00144150853348461,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5318",223493,0.0361828183555039,32,32,32,2605.45752948442,0.431451612903226,14,TRUE,0,0,0,0,2,7,0,0,9
"5319",219981,0.0059881886495681,1,1,1,0,NaN,1,FALSE,0,0,0,0,2,1,0,0,3
"5320",32073,0.0222488098319488,13,13,13,62.0443316922041,0.782051282051282,11,TRUE,0,0,0,0,2,2,0,1,5
"5321",1574,0.00430914388904246,3,3,3,0,1,3,FALSE,0,0,0,0,2,2,0,0,4
"5322",324215,0.00953174173274509,4,4,4,0,1,4,FALSE,0,0,0,0,2,0,0,0,2
"5323",1319760,0.00826730544802047,3,3,3,0,1,3,FALSE,0,0,0,0,1,0,0,0,1
"5324",457340,0.00144150853348461,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,2,0,0,3
"5325",616525,0.00128894590609667,1,1,1,0,NaN,1,FALSE,0,0,0,0,3,1,0,0,4
"5326",866518,0.0102247582229182,13,13,13,581.652199135513,0.666666666666667,10,FALSE,0,0,0,0,1,1,1,0,3
"5327",28353,0.0152041815276092,6,6,6,0,1,6,TRUE,0,0,0,0,1,4,0,0,5
"5328",531046,1.099298621167e-05,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5329",222583,0.00152408090177491,2,2,2,0,1,2,FALSE,0,0,0,0,1,2,0,0,3
"5330",4292,0.0156915653652985,17,17,17,23.1334320268245,0.963235294117647,16,TRUE,0,0,0,0,2,15,0,0,17
"5331",43841,0.002512211455853,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5332",1327975,0.00296626853549344,3,3,3,0,1,3,TRUE,0,0,0,0,3,6,0,0,9
"5333",1329155,0.00300874120241157,4,4,4,9.60460309528632,0.666666666666667,4,TRUE,0,0,0,0,3,2,0,0,5
"5334",85274,0.00395371998933761,3,3,3,0,1,3,TRUE,0,0,0,0,1,9,0,0,10
"5335",403994,0.00696302444714342,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5336",39089,0.00262970462475233,3,3,3,0,1,3,FALSE,0,0,0,0,1,0,0,0,1
"5337",148409,0.000509206053070617,1,1,1,0,NaN,1,FALSE,0,0,0,0,2,0,1,0,3
"5338",723637,0.00781369903299185,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5339",346045,0.00138511653730988,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5340",221845,0.0376801204284267,49,49,49,1064.30861511318,0.836734693877551,44,FALSE,0,0,0,0,1,3,0,0,4
"5341",874365,0.00108705274372456,1,1,1,0,NaN,1,FALSE,0,0,0,0,5,3,0,0,8
"5342",112134,0.0189632556756729,16,16,16,272.606698895437,0.85,14,FALSE,0,0,0,0,2,1,1,0,4
"5343",126037,0.00274171093197429,6,6,6,0,1,6,FALSE,0,0,0,0,1,0,1,0,2
"5344",554881,0.00300451094537674,3,3,3,0,1,3,TRUE,0,0,0,0,3,2,0,0,5
"5345",18612,0.0018644571659039,4,4,4,0,1,4,FALSE,0,0,0,0,1,3,0,0,4
"5346",834253,0.000821108547297369,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5347",1360157,0.00113499793692526,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5348",20631,0.0107869647070832,10,10,10,0,1,10,FALSE,0,0,0,0,1,0,0,0,1
"5349",524808,0.0195079017845585,21,21,21,880.480874047034,0.471428571428571,11,TRUE,0,0,0,0,2,6,0,0,8
"5350",769083,0.0312129670781427,58,58,58,1127.02033894312,0.94313369630974,56,FALSE,0,0,0,0,4,2,0,0,6
"5351",512794,0.00325596971417125,4,4,4,0,1,4,FALSE,0,0,0,0,1,3,0,0,4
"5352",52134,0.00198359514927302,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5353",4664,0.00667987871365347,8,8,8,13.1372945973745,0.928571428571429,8,TRUE,0,0,0,0,3,2,0,0,5
"5354",6927,0.00105101517529115,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5355",43233,0.00196978332775552,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,1,3
"5356",721122,1.15806358061815e-06,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5357",108543,0.00454962519301098,5,5,5,0,1,5,FALSE,0,0,0,0,3,0,0,0,3
"5358",145513,0.00696302444714342,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5359",82580,0.010171641480249,5,5,5,0,1,5,FALSE,0,0,0,0,1,2,0,0,3
"5360",699404,0.00108705274372456,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5361",131488,0.0188446218447405,14,14,14,864.876122791979,0.527472527472527,9,TRUE,0,0,0,0,1,2,2,0,5
"5362",1378175,0.00182551038342375,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,2,0,0,3
"5363",1044409,0.00108705274372456,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5364",194452,0.00241700796106562,2,2,2,0,1,2,TRUE,0,0,0,0,1,5,0,0,6
"5365",94393,0.00790019573440647,3,3,3,0,1,3,FALSE,0,0,0,0,1,3,0,0,4
"5366",35801,0.0211390258156288,22,22,22,8.73899474787157,0.922077922077922,21,FALSE,0,0,0,0,3,3,0,0,6
"5367",1369122,0.003336002012373,3,3,3,0,1,3,FALSE,0,0,0,0,1,0,0,0,1
"5368",639911,0.00377573431960419,8,8,8,4392,0.75,7,FALSE,0,0,0,0,1,2,0,0,3
"5369",1202,0.773921872780088,169,169,169,6178.37531676446,0.725063398140321,142,TRUE,0,0,0,0,1,4,2,0,7
"5370",49428,0.00221414766226767,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5371",34688,0.00178692343288928,2,2,2,0,1,2,TRUE,0,0,0,0,1,5,0,0,6
"5372",790198,0.0154209012001202,18,18,18,980.418575680898,0.529411764705882,12,TRUE,0,0,0,0,2,8,0,0,10
"5373",519227,0.00335429143793461,4,4,4,76.6395219386868,0.666666666666667,3,FALSE,0,0,0,0,1,1,0,0,2
"5374",688377,0.0115592087142903,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5375",523089,0.00137583728765876,2,2,2,0,1,2,TRUE,0,0,0,0,3,2,0,0,5
"5376",1298382,0.00131391815338729,3,3,3,0,1,3,FALSE,0,0,0,0,1,0,0,0,1
"5377",35061,0.0011966229638783,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,2,0,0,3
"5378",112809,0.00598818864956811,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5379",205515,0.0155564031187148,11,11,11,137.526865949217,0.854545454545454,10,FALSE,0,0,0,0,1,1,0,0,2
"5380",18353,0.00620883550559743,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,2,0,0,3
"5381",102115,0.00532724028088357,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5382",25417,0.0103337547186886,15,15,15,0,1,15,TRUE,0,0,0,0,1,4,0,0,5
"5383",1424,0.00129798379902113,2,2,2,0,1,2,FALSE,0,0,0,0,2,0,0,0,2
"5384",23359,0.0152063494515154,8,8,8,0,1,8,FALSE,0,0,0,0,1,1,0,0,2
"5385",39261,0.0059881886495681,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5386",1381349,0.0160788685331452,19,19,19,374.923162112723,0.906432748538012,18,FALSE,0,0,0,0,1,3,0,0,4
"5387",924941,0.00326701891690835,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5388",3385,0.0102380819750052,9,9,9,447.198482470705,0.722222222222222,7,FALSE,0,0,0,0,1,3,0,0,4
"5389",366163,0.00246297437369536,2,2,2,0,1,2,FALSE,0,0,0,0,1,2,0,0,3
"5390",513910,0.006072758176862,3,3,3,0,1,3,FALSE,0,0,0,0,1,2,0,0,3
"5391",50487,0.00596803158112095,7,7,7,0,1,7,FALSE,0,0,0,0,1,1,0,0,2
"5392",586604,0.00286763535555786,2,2,2,0,1,2,FALSE,0,0,0,0,1,0,0,0,1
"5393",7713,0.00042929533124127,2,2,2,0,1,2,FALSE,0,0,0,0,3,1,0,0,4
"5394",24455,0.0221870734897269,22,22,22,230.591411859546,0.70995670995671,18,FALSE,0,0,0,0,1,3,0,0,4
"5395",16900,0.00108705274372456,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,1,3
"5396",1252847,0.00805007719086798,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5397",18451,0.0144480139384422,11,11,11,71.886965245566,0.836363636363636,9,TRUE,0,0,0,0,3,6,0,0,9
"5398",174279,0.0209721871604757,8,8,8,37.9382755522473,0.821428571428571,7,TRUE,0,0,0,0,6,2,0,0,8
"5399",269860,0.00269524748655128,5,5,5,0,1,5,TRUE,0,0,0,0,1,6,0,0,7
"5400",1363386,0.0012712367458556,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5401",1006040,0.00115114119131446,4,4,4,0,1,4,FALSE,0,0,0,0,1,1,0,0,2
"5402",11964,0.00820607587771392,8,8,8,1074.8819553835,0.5,5,FALSE,0,0,0,0,1,2,0,0,3
"5403",350357,0.0106492211814052,6,6,6,216.278078910146,0.6,5,FALSE,0,0,0,0,2,2,0,0,4
"5404",34629,0.0059881886495681,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5405",10667,0.00685145183811039,9,9,9,0,1,9,FALSE,0,0,0,0,1,1,0,0,2
"5406",349536,0.00241189613214662,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5407",3443,0.00144150853348461,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5408",86371,0.00696302444714342,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5409",264418,0.00394088951525683,4,4,4,0,1,4,FALSE,0,0,0,0,1,1,0,0,2
"5410",177416,0.0213569465804975,6,6,6,205.217818601401,0.733333333333333,5,FALSE,0,0,0,0,2,0,0,0,2
"5411",8597,0.00182551038342375,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,0,0,0,1
"5412",60268,0.0247587094881338,20,20,20,0,1,20,TRUE,0,0,0,0,2,3,0,0,5
"5413",562707,0.00386317272792332,3,3,3,0,1,3,FALSE,0,0,0,0,1,3,0,0,4
"5414",173260,0.00492191553383948,4,4,4,0,1,4,FALSE,0,0,0,0,2,2,0,0,4
"5415",4515,0.0113337409222266,4,4,4,0,1,4,FALSE,0,0,0,0,1,1,0,0,2
"5416",16620,0.0234356239555092,8,8,8,4398.10781417229,0.678571428571429,7,TRUE,0,0,0,0,6,2,0,0,8
"5417",80649,0.00193369037088171,9,9,9,13.0751093175401,0.583333333333333,6,TRUE,0,0,0,0,2,2,1,0,5
"5418",14740,0.00252950349174836,2,2,2,0,1,2,FALSE,0,0,0,0,1,3,0,0,4
"5419",300129,0.013504582007014,18,18,18,198.536927360371,0.856209150326797,16,FALSE,0,0,0,0,2,3,0,0,5
"5420",306980,0.0133560352875519,15,15,15,338.936799458918,0.609523809523809,10,TRUE,0,0,0,0,6,7,0,0,13
"5421",452020,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,1,0,0,2
"5422",577412,0.00260353345219041,2,2,2,0,1,2,FALSE,0,0,0,0,1,2,0,0,3
"5423",726921,0.00112709491854311,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5424",479475,0,0,0,0,0,NaN,0,FALSE,0,0,0,0,1,0,0,0,1
"5425",334845,0.00157868944946118,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5426",680151,0.0109645559853942,5,5,5,0,1,5,TRUE,0,0,0,0,1,6,0,0,7
"5427",8185,0.023348914689035,19,19,19,504.521378938363,0.608187134502924,13,TRUE,0,0,0,0,2,4,0,0,6
"5428",22553,0.0361872614968048,39,39,39,2573.62501805994,0.461538461538462,21,FALSE,0,0,0,0,3,10,3,0,16
"5429",39653,0.00813685580649667,4,4,4,1.03980792206599,0.833333333333333,4,TRUE,0,0,0,0,2,1,2,0,5
"5430",189038,0.0137769846844165,3,3,3,0,1,3,FALSE,0,0,0,0,1,1,0,0,2
"5431",371918,0.0080578218385491,3,3,3,0,1,3,FALSE,0,0,0,0,1,0,0,0,1
"5432",197191,0.761979515174753,142,142,142,0,1,142,FALSE,0,0,0,0,1,2,0,0,3
"5433",23412,0.00161398690597249,3,3,3,0,1,3,FALSE,0,0,0,0,1,0,0,0,1
"5434",1417309,0.00968271740627198,23,23,23,295.9042962291,0.932806324110672,22,TRUE,0,0,0,0,4,2,0,0,6
"5435",254842,0.0103162839678476,19,19,19,768.016268287859,0.555555555555556,11,TRUE,0,0,0,0,3,2,1,0,6
"5436",19700,0.00951345256047185,6,6,6,0,1,6,TRUE,0,0,0,0,1,2,0,3,6
"5437",11449,0.0059881886495681,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5438",548133,0.00837970068350632,4,4,4,0,1,4,FALSE,0,0,0,0,1,2,0,0,3
"5439",188049,0.00598818864956811,1,1,1,0,NaN,1,FALSE,0,0,0,0,1,1,0,0,2
"5440",84743,0.00212911224867469,2,2,2,0,1,2,FALSE,0,0,0,0,1,3,0,0,4
"5441",59429,0.00490878142366425,7,7,7,309.336124339306,0.619047619047619,5,FALSE,0,0,0,0,2,1,0,0,3
"5442",68158,0.0343768568003886,32,32,32,754.470492947965,0.639112903225806,22,TRUE,0,0,0,0,1,4,0,0,5
"5443",34642,0.00322305920933463,3,3,3,0,1,3,FALSE,0,0,0,0,1,2,0,0,3
"5444",147104,0.00827650473064246,3,3,3,0,1,3,FALSE,0,0,0,0,1,1,0,0,2
"5445",12543,0.0205138849876476,17,17,17,61.2203335316799,0.926470588235294,16,FALSE,0,0,0,0,2,2,0,0,4
"5446",1469661,0.0059881886495681,1,1,1,0,NaN,1,FALSE,0,0,0,0,2,0,0,0,2
"5447",1182301,0.00815964741102171,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
"5448",632308,0.0068735068711377,8,8,8,0,1,8,TRUE,0,0,0,0,1,5,0,0,6
"5449",126732,0.0223557247201927,35,35,35,2792.95869199036,0.515966386554622,22,FALSE,0,0,0,0,24,12,0,0,36
"5450",1065748,0.0131718599527408,2,2,2,0,1,2,FALSE,0,0,0,0,2,0,0,0,2
"5451",1279465,0.0214655946849358,11,11,11,30.9578756361753,0.690909090909091,9,TRUE,0,0,0,0,3,8,0,0,11
"5452",167989,0.00347301203984168,3,3,3,0,1,3,FALSE,0,0,0,0,1,1,0,0,2
"5453",900216,0.00812658865663873,3,3,3,0,1,3,FALSE,0,0,0,0,2,1,0,0,3
"5454",342085,0.0180177280445645,9,9,9,0,1,9,FALSE,0,0,0,0,1,0,0,0,1
"5455",318913,0.0249635078419929,17,17,17,114.511778685287,0.757352941176471,14,FALSE,0,0,0,0,1,2,0,0,3
"5456",132062,0.00128015046483817,2,2,2,0,1,2,FALSE,0,0,0,0,1,1,0,0,2
