"","users","evcent","in.degree","out.degree","total.degree","betweenness","transitivity","coreness","turnover","p","n","s","n.pull","n.issue","n.issue.c","n.pull.c","n.commit","n.interactions"
"526",250426,0.0436775660512269,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"527",9070188,0.0443933599132753,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"528",2097487,0.0626427216053321,6,6,6,0,1,6,FALSE,0,0,0,0,0,0,1,0,1
"529",8759714,0.0626427216053321,6,6,6,0,1,6,FALSE,0,0,0,0,0,0,2,0,2
"530",1506905,1.01570955068627e-17,1,1,1,0,NaN,1,FALSE,0,0,0,0,0,0,1,0,1
"531",153132,0.0436775660512269,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"532",498712,0.0418496741445557,1,1,1,0,NaN,1,FALSE,0,0,0,0,0,0,1,0,1
"533",6372730,0.0566591536702626,4,4,4,0,1,4,FALSE,0,0,0,0,0,0,1,0,1
"534",3409729,0.0566591536702626,4,4,4,0,1,4,FALSE,0,0,0,0,0,0,1,0,1
"535",7607021,0.0566591536702625,4,4,4,0,1,4,FALSE,0,0,0,0,0,0,1,0,1
"536",1042192,0.054184419743423,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"537",14252277,0.054184419743423,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,2,0,2
"538",7606981,0.0437543316256135,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"539",361985,0.0464286308076019,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"540",6556190,0.0568405177499442,4,4,4,0,1,4,FALSE,0,0,0,0,0,0,1,0,1
"541",7864650,0.0568405177499442,4,4,4,0,1,4,FALSE,0,0,0,0,0,0,1,0,1
"542",946732,0.0624448812362184,6,6,6,0,1,6,FALSE,0,0,0,0,0,0,2,0,2
"543",10811,0.0624448812362184,6,6,6,0,1,6,FALSE,0,0,0,0,0,0,2,0,2
"544",5195533,0.0624448812362184,6,6,6,0,1,6,FALSE,0,0,0,0,0,0,1,0,1
"545",780408,0.0261242679190756,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"546",14740,0.0261242679190756,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"547",4974609,0.0261242679190756,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"548",1774099,0.0261242679190755,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"549",265378,0.0261242679190755,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"550",696886,0.0261242679190755,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"551",8708674,0.0261242679190756,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"552",9955000,0.0261242679190755,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"553",3855704,0.0261242679190755,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"554",753529,0.0261242679190756,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"555",12591197,0.0261242679190756,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"556",15018458,0.0261242679190756,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"557",53387,0.0261242679190756,16,16,16,0,1,16,FALSE,0,0,0,0,0,0,1,0,1
"558",3802763,0.0129969058358115,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"559",2483420,0.044394615315008,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"560",102273,0.0456724264753226,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"561",534887,0.058816216648754,7,7,7,0,1,7,TRUE,0,0,0,0,0,0,6,0,6
"562",2140890,0.058816216648754,7,7,7,0,1,7,FALSE,0,0,0,0,0,0,2,0,2
"563",6148980,0.058816216648754,7,7,7,0,1,7,TRUE,0,0,0,0,0,0,16,4,20
"564",17469196,0.058816216648754,7,7,7,0,1,7,FALSE,0,0,0,0,0,0,2,0,2
"565",648739,0.045675939258594,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"566",11613598,0.045675939258594,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"567",4254854,0.0436775660512269,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,2,0,2
"568",1119029,0.04736936331035,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"569",410452,0.0443933599132753,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"570",3037761,0.0456724264753226,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"571",124250,0.0456724264753226,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"572",49499,0.0519168194334489,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"573",973082,0.054184419743423,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,2,0,2
"574",124687,0.054184419743423,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"575",4524175,0.0495328370733248,4,4,4,0,1,4,FALSE,0,0,0,0,0,0,1,0,1
"576",10424723,0.0495328370733248,4,4,4,0,1,4,FALSE,0,0,0,0,0,0,1,0,1
"577",1326365,0.0456724264753226,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"578",5640348,0.0456724264753226,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"579",8487673,0.0436775660512269,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"580",1710,0.0100671452888932,1,1,1,0,NaN,1,FALSE,0,0,0,0,0,0,2,0,2
"581",811702,0.0456724264753226,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"582",18277386,0.0504580494100846,5,5,5,0.916666666666667,0.8,4,FALSE,0,0,0,0,0,0,3,0,3
"583",1042176,0.0486073609206062,4,4,4,0,1,4,FALSE,0,0,0,0,0,0,1,0,1
"584",227909,0.0456724264753226,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"585",297678,0.0456724264753226,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,2,0,2
"586",3416987,0.0460729799961196,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"587",1467629,0.0436775660512269,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,4,0,4
"588",1377898,0.0460426462030401,3,3,3,0,1,3,FALSE,0,0,0,0,0,0,1,0,1
"589",1643015,0.0437543316256135,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,3,0,3
"590",8390531,0.0437543316256135,3,3,3,529,0.333333333333333,2,FALSE,0,0,0,0,0,0,2,0,2
"591",3090883,0.0436775660512269,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,2,0,2
"592",645764,0.0436775660512269,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,3,0,3
"593",405537,0.0436775660512269,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"594",1236790,0.0436775660512269,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,2,0,2
"595",4149550,0.0436775660512269,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"596",24796270,0.0436775660512269,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"597",1235649,1.92395054691437e-17,2,2,2,1,0,1,FALSE,0,0,0,0,0,0,2,0,2
"598",12739380,2.09542414817212e-17,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
"599",38170355,2.06217069680573e-17,2,2,2,0,1,2,FALSE,0,0,0,0,0,0,1,0,1
